t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
37.270,ramp,6,8,L2 yaw,-4.350,-4.834,0.484,0.00,3.6,0.006,12.10,33.0
37.330,ramp,6,8,L2 yaw,-4.262,-4.746,0.484,0.00,5.2,0.013,12.10,33.0
37.374,ramp,6,8,L2 yaw,-4.142,-4.746,0.604,0.00,5.2,0.013,12.10,33.0
37.427,ramp,6,8,L2 yaw,-4.054,-4.395,0.340,0.00,3.6,0.006,12.10,33.0
37.471,ramp,6,8,L2 yaw,-3.947,-4.395,0.448,0.00,3.6,0.006,12.10,33.0
37.525,ramp,6,8,L2 yaw,-3.859,-4.131,0.272,219.60,2.8,0.006,12.20,33.0
37.569,ramp,6,8,L2 yaw,-3.751,-4.131,0.380,219.60,2.8,0.006,12.20,33.0
37.623,ramp,6,8,L2 yaw,-3.664,-4.131,0.467,0.00,4.4,0.006,12.20,33.0
37.666,ramp,6,8,L2 yaw,-3.556,-4.131,0.575,0.00,4.4,0.006,12.20,33.0
37.720,ramp,6,8,L2 yaw,-3.469,-3.779,0.310,219.60,3.6,0.006,12.10,33.0
37.764,ramp,6,8,L2 yaw,-3.361,-3.779,0.418,219.60,3.6,0.006,12.10,33.0
37.818,ramp,6,8,L2 yaw,-3.274,-3.779,0.505,0.00,5.2,0.006,12.20,33.0
37.864,ramp,6,8,L2 yaw,-3.162,-3.779,0.617,0.00,5.2,0.006,12.20,33.0
37.918,ramp,6,8,L2 yaw,-3.073,-3.428,0.354,0.00,3.6,0.006,12.10,33.0
37.962,ramp,6,8,L2 yaw,-2.966,-3.428,0.462,0.00,3.6,0.006,12.10,33.0
38.016,ramp,6,8,L2 yaw,-2.878,-3.252,0.374,0.00,3.2,0.000,12.20,33.0
38.059,ramp,6,8,L2 yaw,-2.771,-3.252,0.481,0.00,3.2,0.000,12.20,33.0
38.113,ramp,6,8,L2 yaw,-2.683,-3.076,0.393,219.60,3.6,0.000,12.20,33.0
38.157,ramp,6,8,L2 yaw,-2.576,-3.076,0.500,219.60,3.6,0.000,12.20,33.0
38.211,ramp,6,8,L2 yaw,-2.488,-2.988,0.500,0.00,4.8,0.006,12.10,33.0
38.254,ramp,6,8,L2 yaw,-2.380,-2.988,0.608,0.00,4.8,0.006,12.10,33.0
38.324,ramp,6,8,L2 yaw,-2.293,-2.725,0.432,0.00,4.0,0.013,12.10,33.0
38.368,ramp,6,8,L2 yaw,-2.153,-2.725,0.571,0.00,4.0,0.013,12.10,33.0
38.422,ramp,6,8,L2 yaw,-2.066,-2.373,0.307,219.60,3.2,0.006,12.10,33.0
38.465,ramp,6,8,L2 yaw,-1.958,-2.373,0.415,219.60,3.2,0.006,12.10,33.0
38.519,ramp,6,8,L2 yaw,-1.871,-2.373,0.502,0.00,5.2,0.006,12.10,33.0
38.563,ramp,6,8,L2 yaw,-1.763,-2.373,0.610,0.00,5.2,0.006,12.10,33.0
38.627,ramp,6,8,L2 yaw,-1.676,-2.021,0.346,0.00,3.6,0.006,12.10,33.0
38.671,ramp,6,8,L2 yaw,-1.547,-2.021,0.474,0.00,3.6,0.006,12.10,33.0
38.725,ramp,6,8,L2 yaw,-1.460,-1.934,0.474,0.00,3.6,0.000,12.20,33.0
38.769,ramp,6,8,L2 yaw,-1.352,-1.934,0.581,0.00,3.6,0.000,12.20,33.0
38.822,ramp,6,8,L2 yaw,-1.265,-1.758,0.493,0.00,5.2,0.013,12.10,33.0
38.866,ramp,6,8,L2 yaw,-1.158,-1.758,0.600,0.00,5.2,0.013,12.10,33.0
38.919,ramp,6,8,L2 yaw,-1.071,-1.406,0.335,0.00,3.6,0.006,12.10,33.0
38.963,ramp,6,8,L2 yaw,-0.964,-1.406,0.443,0.00,3.6,0.006,12.10,33.0
39.017,ramp,6,8,L2 yaw,-0.876,-1.318,0.442,0.00,4.4,0.006,12.10,33.0
39.061,ramp,6,8,L2 yaw,-0.768,-1.318,0.550,0.00,4.4,0.006,12.10,33.0
39.115,ramp,6,8,L2 yaw,-0.680,-1.055,0.374,0.00,3.6,0.006,12.20,33.0
39.158,ramp,6,8,L2 yaw,-0.572,-1.055,0.482,0.00,3.6,0.006,12.20,33.0
39.212,ramp,6,8,L2 yaw,-0.486,-1.055,0.569,0.00,5.2,0.013,12.20,33.0
39.256,ramp,6,8,L2 yaw,-0.377,-1.055,0.678,0.00,5.2,0.013,12.20,33.0
39.321,ramp,6,8,L2 yaw,-0.290,-0.703,0.414,0.00,4.8,0.006,12.10,33.0
39.365,ramp,6,8,L2 yaw,-0.160,-0.703,0.543,0.00,4.8,0.006,12.10,33.0
39.419,ramp,6,8,L2 yaw,-0.073,-0.439,0.367,0.00,3.6,0.006,12.10,33.0
39.463,ramp,6,8,L2 yaw,0.036,-0.439,0.475,0.00,3.6,0.006,12.10,33.0
39.527,ramp,6,8,L2 yaw,0.124,-0.352,0.475,0.00,4.4,0.006,12.20,33.0
39.570,ramp,6,8,L2 yaw,0.176,-0.352,0.527,0.00,4.4,0.006,12.20,33.0
39.590,return,6,8,L2 yaw,0.176,-0.176,0.352,0.00,3.2,0.000,12.20,33.0
39.630,return,6,8,L2 yaw,0.176,-0.176,0.352,0.00,3.2,0.000,12.20,33.0
39.681,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
39.721,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
39.772,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
39.812,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
39.863,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
39.903,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
39.954,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
39.994,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
40.045,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
40.086,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
40.137,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
40.177,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
40.228,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
40.268,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.20,33.0
40.328,step+3r0,7,9,L2 hip,3.088,0.088,3.000,0.00,0.0,0.000,12.10,29.0
40.368,step+3r0,7,9,L2 hip,3.088,0.088,3.000,0.00,0.0,0.000,12.10,29.0
40.419,step+3r0,7,9,L2 hip,3.088,0.615,2.473,658.80,4.8,0.006,12.10,29.0
40.460,step+3r0,7,9,L2 hip,3.088,0.615,2.473,658.80,4.8,0.006,12.10,29.0
40.510,step+3r0,7,9,L2 hip,3.088,2.197,0.891,439.20,4.4,0.013,12.10,29.0
40.551,step+3r0,7,9,L2 hip,3.088,2.197,0.891,439.20,4.4,0.013,12.10,29.0
40.601,step+3r0,7,9,L2 hip,3.088,2.988,0.100,0.00,2.0,0.000,12.10,29.0
40.605,return,7,9,L2 hip,0.088,2.988,-2.900,0.00,2.0,0.000,12.10,29.0
40.646,return,7,9,L2 hip,0.088,2.988,-2.900,0.00,2.0,0.000,12.10,29.0
40.697,return,7,9,L2 hip,0.088,2.549,-2.461,-658.80,4.4,0.006,12.10,30.0
40.737,return,7,9,L2 hip,0.088,2.549,-2.461,-658.80,4.4,0.006,12.10,30.0
40.788,return,7,9,L2 hip,0.088,1.055,-0.967,-878.40,4.8,0.006,12.10,29.0
40.828,return,7,9,L2 hip,0.088,1.055,-0.967,-878.40,4.8,0.006,12.10,29.0
40.879,return,7,9,L2 hip,0.088,0.264,-0.176,-219.60,2.0,0.000,12.10,29.0
40.919,return,7,9,L2 hip,0.088,0.264,-0.176,-219.60,2.0,0.000,12.10,29.0
40.970,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.011,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.061,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
41.102,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
41.168,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.209,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.259,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.300,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
41.359,step-3r0,7,9,L2 hip,-2.736,0.264,-3.000,0.00,3.2,0.013,12.10,29.0
41.400,step-3r0,7,9,L2 hip,-2.736,0.264,-3.000,0.00,3.2,0.013,12.10,29.0
41.451,step-3r0,7,9,L2 hip,-2.736,-0.439,-2.297,-658.80,6.0,0.019,12.10,29.0
41.491,step-3r0,7,9,L2 hip,-2.736,-0.439,-2.297,-658.80,6.0,0.019,12.10,29.0
41.542,step-3r0,7,9,L2 hip,-2.736,-1.934,-0.803,-878.40,4.4,0.013,12.10,29.0
41.583,step-3r0,7,9,L2 hip,-2.736,-1.934,-0.803,-878.40,4.4,0.013,12.10,29.0
41.634,step-3r0,7,9,L2 hip,-2.736,-2.461,-0.275,-219.60,2.8,0.006,12.10,29.0
41.675,step-3r0,7,9,L2 hip,-2.736,-2.461,-0.275,-219.60,2.8,0.006,12.10,29.0
41.726,step-3r0,7,9,L2 hip,-2.736,-2.549,-0.188,0.00,2.4,0.006,12.10,29.0
41.729,return,7,9,L2 hip,0.088,-2.549,2.637,0.00,2.4,0.006,12.10,29.0
41.770,return,7,9,L2 hip,0.088,-2.549,2.637,0.00,2.4,0.006,12.10,29.0
41.821,return,7,9,L2 hip,0.088,-2.197,2.285,439.20,3.6,0.000,12.10,30.0
41.861,return,7,9,L2 hip,0.088,-2.197,2.285,439.20,3.6,0.000,12.10,30.0
41.912,return,7,9,L2 hip,0.088,-0.527,0.615,878.40,2.0,0.000,12.10,30.0
41.953,return,7,9,L2 hip,0.088,-0.527,0.615,878.40,2.0,0.000,12.10,30.0
42.013,return,7,9,L2 hip,0.088,0.176,-0.088,658.80,2.0,0.006,12.10,29.0
42.054,return,7,9,L2 hip,0.088,0.176,-0.088,658.80,2.0,0.006,12.10,29.0
42.105,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,30.0
42.146,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,30.0
42.197,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,29.0
42.237,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,29.0
42.288,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,29.0
42.328,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,29.0
42.379,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,30.0
42.420,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,30.0
42.479,step+12r0,7,9,L2 hip,12.176,0.176,12.000,0.00,0.0,0.000,12.10,29.0
42.520,step+12r0,7,9,L2 hip,12.176,0.176,12.000,0.00,0.0,0.000,12.10,29.0
42.571,step+12r0,7,9,L2 hip,12.176,0.703,11.473,439.20,4.0,0.006,12.10,30.0
42.612,step+12r0,7,9,L2 hip,12.176,0.703,11.473,439.20,4.0,0.006,12.10,30.0
42.662,step+12r0,7,9,L2 hip,12.176,2.725,9.451,1098.00,5.2,0.013,12.10,29.0
42.703,step+12r0,7,9,L2 hip,12.176,2.725,9.451,1098.00,5.2,0.013,12.10,29.0
42.754,step+12r0,7,9,L2 hip,12.176,5.449,6.727,1537.20,5.6,0.006,12.10,29.0
42.794,step+12r0,7,9,L2 hip,12.176,5.449,6.727,1537.20,5.6,0.006,12.10,29.0
42.845,step+12r0,7,9,L2 hip,12.176,8.262,3.914,1537.20,6.0,0.006,12.10,29.0
42.886,step+12r0,7,9,L2 hip,12.176,8.262,3.914,1537.20,6.0,0.006,12.10,29.0
42.937,step+12r0,7,9,L2 hip,12.176,10.723,1.453,1098.00,3.2,0.006,12.10,29.0
42.977,step+12r0,7,9,L2 hip,12.176,10.723,1.453,1098.00,3.2,0.006,12.10,29.0
43.028,step+12r0,7,9,L2 hip,12.176,11.865,0.311,439.20,3.2,0.000,12.10,30.0
43.069,step+12r0,7,9,L2 hip,12.176,11.865,0.311,439.20,3.2,0.000,12.10,30.0
43.120,step+12r0,7,9,L2 hip,12.176,12.217,-0.041,0.00,0.0,0.000,12.10,30.0
43.124,return,7,9,L2 hip,0.088,12.217,-12.129,0.00,0.0,0.000,12.10,30.0
43.164,return,7,9,L2 hip,0.088,12.217,-12.129,0.00,0.0,0.000,12.10,30.0
43.215,return,7,9,L2 hip,0.088,11.777,-11.689,-658.80,4.8,0.013,12.10,29.0
43.256,return,7,9,L2 hip,0.088,11.777,-11.689,-658.80,4.8,0.013,12.10,29.0
43.307,return,7,9,L2 hip,0.088,10.107,-10.020,-1098.00,8.8,0.033,12.10,30.0
43.347,return,7,9,L2 hip,0.088,10.107,-10.020,-1098.00,8.8,0.033,12.10,30.0
43.398,return,7,9,L2 hip,0.088,7.383,-7.295,-1537.20,9.2,0.019,12.10,29.0
43.439,return,7,9,L2 hip,0.088,7.383,-7.295,-1537.20,9.2,0.019,12.10,29.0
43.490,return,7,9,L2 hip,0.088,4.658,-4.570,-1317.60,10.0,0.026,12.10,30.0
43.530,return,7,9,L2 hip,0.088,4.658,-4.570,-1317.60,10.0,0.026,12.10,30.0
43.581,return,7,9,L2 hip,0.088,2.021,-1.934,-1317.60,6.0,0.019,12.10,29.0
43.622,return,7,9,L2 hip,0.088,2.021,-1.934,-1317.60,6.0,0.019,12.10,29.0
43.673,return,7,9,L2 hip,0.088,0.615,-0.527,-658.80,4.8,0.019,12.10,30.0
43.713,return,7,9,L2 hip,0.088,0.615,-0.527,-658.80,4.8,0.019,12.10,30.0
43.764,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
43.805,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
43.864,step-12r0,7,9,L2 hip,-11.736,0.264,-12.000,0.00,3.2,0.013,12.10,29.0
43.905,step-12r0,7,9,L2 hip,-11.736,0.264,-12.000,0.00,3.2,0.013,12.10,29.0
43.956,step-12r0,7,9,L2 hip,-11.736,-0.352,-11.385,-658.80,6.4,0.026,12.10,29.0
43.996,step-12r0,7,9,L2 hip,-11.736,-0.352,-11.385,-658.80,6.4,0.026,12.10,29.0
44.047,step-12r0,7,9,L2 hip,-11.736,-2.197,-9.539,-1098.00,8.8,0.026,12.10,30.0
44.088,step-12r0,7,9,L2 hip,-11.736,-2.197,-9.539,-1098.00,8.8,0.026,12.10,30.0
44.139,step-12r0,7,9,L2 hip,-11.736,-5.098,-6.639,-1537.20,7.6,0.019,12.10,29.0
44.180,step-12r0,7,9,L2 hip,-11.736,-5.098,-6.639,-1537.20,7.6,0.019,12.10,29.0
44.231,step-12r0,7,9,L2 hip,-11.736,-7.910,-3.826,-1537.20,8.0,0.019,12.10,29.0
44.271,step-12r0,7,9,L2 hip,-11.736,-7.910,-3.826,-1537.20,8.0,0.019,12.10,29.0
44.322,step-12r0,7,9,L2 hip,-11.736,-10.195,-1.541,-1098.00,6.0,0.019,12.10,29.0
44.363,step-12r0,7,9,L2 hip,-11.736,-10.195,-1.541,-1098.00,6.0,0.019,12.10,29.0
44.413,step-12r0,7,9,L2 hip,-11.736,-11.426,-0.311,-439.20,3.6,0.013,12.10,30.0
44.454,step-12r0,7,9,L2 hip,-11.736,-11.426,-0.311,-439.20,3.6,0.013,12.10,30.0
44.505,step-12r0,7,9,L2 hip,-11.736,-11.602,-0.135,0.00,2.4,0.006,12.10,30.0
44.527,return,7,9,L2 hip,0.088,-11.602,11.689,0.00,2.4,0.006,12.10,30.0
44.578,return,7,9,L2 hip,0.088,-11.602,11.689,0.00,2.0,0.006,12.10,29.0
44.618,return,7,9,L2 hip,0.088,-11.602,11.689,0.00,2.0,0.006,12.10,29.0
44.669,return,7,9,L2 hip,0.088,-10.371,10.459,878.40,4.4,0.000,12.10,30.0
44.710,return,7,9,L2 hip,0.088,-10.371,10.459,878.40,4.4,0.000,12.10,30.0
44.760,return,7,9,L2 hip,0.088,-7.998,8.086,1537.20,5.6,0.006,12.10,30.0
44.801,return,7,9,L2 hip,0.088,-7.998,8.086,1537.20,5.6,0.006,12.10,30.0
44.851,return,7,9,L2 hip,0.088,-5.186,5.273,1537.20,5.6,0.006,12.10,29.0
44.892,return,7,9,L2 hip,0.088,-5.186,5.273,1537.20,5.6,0.006,12.10,29.0
44.958,return,7,9,L2 hip,0.088,-2.373,2.461,1317.60,4.0,0.000,12.10,29.0
44.999,return,7,9,L2 hip,0.088,-2.373,2.461,1317.60,4.0,0.000,12.10,29.0
45.049,return,7,9,L2 hip,0.088,-0.352,0.439,878.40,2.4,0.006,12.10,30.0
45.090,return,7,9,L2 hip,0.088,-0.352,0.439,878.40,2.4,0.006,12.10,30.0
45.141,return,7,9,L2 hip,0.088,0.176,-0.088,219.60,0.0,0.000,12.10,30.0
45.181,return,7,9,L2 hip,0.088,0.176,-0.088,219.60,0.0,0.000,12.10,30.0
45.232,return,7,9,L2 hip,0.088,0.176,-0.088,0.00,0.0,0.000,12.10,29.0
45.275,step+3r1,7,9,L2 hip,3.176,0.176,3.000,0.00,0.0,0.000,12.10,29.0
45.326,step+3r1,7,9,L2 hip,3.176,0.176,3.000,0.00,2.4,0.000,12.10,30.0
45.367,step+3r1,7,9,L2 hip,3.176,0.176,3.000,0.00,2.4,0.000,12.10,30.0
45.417,step+3r1,7,9,L2 hip,3.176,1.494,1.682,878.40,4.0,0.006,12.10,29.0
45.458,step+3r1,7,9,L2 hip,3.176,1.494,1.682,878.40,4.0,0.006,12.10,29.0
45.509,step+3r1,7,9,L2 hip,3.176,2.725,0.451,219.60,4.0,0.013,12.10,29.0
45.549,step+3r1,7,9,L2 hip,3.176,2.725,0.451,219.60,4.0,0.013,12.10,29.0
45.611,step+3r1,7,9,L2 hip,3.176,3.076,0.100,0.00,0.0,0.000,12.10,30.0
45.614,return,7,9,L2 hip,0.088,3.076,-2.988,0.00,0.0,0.000,12.10,30.0
45.655,return,7,9,L2 hip,0.088,3.076,-2.988,0.00,0.0,0.000,12.10,30.0
45.705,return,7,9,L2 hip,0.088,2.812,-2.725,0.00,6.0,0.013,12.10,30.0
45.746,return,7,9,L2 hip,0.088,2.812,-2.725,0.00,6.0,0.013,12.10,30.0
45.796,return,7,9,L2 hip,0.088,1.230,-1.143,-878.40,5.6,0.019,12.10,29.0
45.837,return,7,9,L2 hip,0.088,1.230,-1.143,-878.40,5.6,0.019,12.10,29.0
45.888,return,7,9,L2 hip,0.088,0.352,-0.264,-219.60,2.8,0.006,12.10,29.0
45.928,return,7,9,L2 hip,0.088,0.352,-0.264,-219.60,2.8,0.006,12.10,29.0
45.979,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
46.020,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
46.070,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
46.111,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
46.162,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
46.202,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
46.269,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
46.310,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,29.0
46.369,step-3r1,7,9,L2 hip,-2.736,0.264,-3.000,0.00,3.2,0.006,12.10,30.0
46.410,step-3r1,7,9,L2 hip,-2.736,0.264,-3.000,0.00,3.2,0.006,12.10,30.0
46.461,step-3r1,7,9,L2 hip,-2.736,-0.352,-2.385,-878.40,6.0,0.019,12.10,30.0
46.501,step-3r1,7,9,L2 hip,-2.736,-0.352,-2.385,-878.40,6.0,0.019,12.10,30.0
46.552,step-3r1,7,9,L2 hip,-2.736,-1.934,-0.803,-878.40,4.4,0.013,12.10,29.0
46.593,step-3r1,7,9,L2 hip,-2.736,-1.934,-0.803,-878.40,4.4,0.013,12.10,29.0
46.644,step-3r1,7,9,L2 hip,-2.736,-2.549,-0.188,-219.60,2.0,0.006,12.10,30.0
46.685,step-3r1,7,9,L2 hip,-2.736,-2.549,-0.188,-219.60,2.0,0.006,12.10,30.0
46.735,step-3r1,7,9,L2 hip,-2.736,-2.549,-0.188,0.00,2.4,0.006,12.10,30.0
46.739,return,7,9,L2 hip,0.088,-2.549,2.637,0.00,2.4,0.006,12.10,30.0
46.780,return,7,9,L2 hip,0.088,-2.549,2.637,0.00,2.4,0.006,12.10,30.0
46.847,return,7,9,L2 hip,0.088,-2.197,2.285,439.20,3.2,0.000,12.10,30.0
46.887,return,7,9,L2 hip,0.088,-2.197,2.285,439.20,3.2,0.000,12.10,30.0
46.938,return,7,9,L2 hip,0.088,-0.439,0.527,658.80,2.0,0.000,12.10,30.0
46.978,return,7,9,L2 hip,0.088,-0.439,0.527,658.80,2.0,0.000,12.10,30.0
47.029,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,30.0
47.070,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,30.0
47.131,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,29.0
47.171,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,29.0
47.222,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,30.0
47.262,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,30.0
47.313,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,29.0
47.354,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,29.0
47.404,return,7,9,L2 hip,0.088,0.000,0.088,0.00,0.0,0.000,12.10,30.0
47.448,step+12r1,7,9,L2 hip,12.000,0.000,12.000,0.00,0.0,0.000,12.10,30.0
47.515,step+12r1,7,9,L2 hip,12.000,0.088,11.912,0.00,4.0,0.019,12.10,30.0
47.556,step+12r1,7,9,L2 hip,12.000,0.088,11.912,0.00,4.0,0.019,12.10,30.0
47.607,step+12r1,7,9,L2 hip,12.000,1.846,10.154,878.40,5.2,0.006,12.10,30.0
47.647,step+12r1,7,9,L2 hip,12.000,1.846,10.154,878.40,5.2,0.006,12.10,30.0
47.698,step+12r1,7,9,L2 hip,12.000,4.395,7.605,1537.20,5.6,0.006,12.10,29.0
47.739,step+12r1,7,9,L2 hip,12.000,4.395,7.605,1537.20,5.6,0.006,12.10,29.0
47.790,step+12r1,7,9,L2 hip,12.000,7.207,4.793,1537.20,5.6,0.006,12.10,30.0
47.830,step+12r1,7,9,L2 hip,12.000,7.207,4.793,1537.20,5.6,0.006,12.10,30.0
47.881,step+12r1,7,9,L2 hip,12.000,9.932,2.068,1317.60,4.0,0.000,12.10,30.0
47.921,step+12r1,7,9,L2 hip,12.000,9.932,2.068,1317.60,4.0,0.000,12.10,30.0
47.982,step+12r1,7,9,L2 hip,12.000,11.602,0.398,658.80,0.0,0.006,12.10,29.0
48.023,step+12r1,7,9,L2 hip,12.000,11.602,0.398,658.80,0.0,0.006,12.10,29.0
48.084,step+12r1,7,9,L2 hip,12.000,12.041,-0.041,0.00,0.0,0.000,12.10,30.0
48.089,return,7,9,L2 hip,0.088,12.041,-11.953,0.00,0.0,0.000,12.10,30.0
48.129,return,7,9,L2 hip,0.088,12.041,-11.953,0.00,0.0,0.000,12.10,30.0
48.196,return,7,9,L2 hip,0.088,11.514,-11.426,-658.80,4.4,0.013,12.10,30.0
48.236,return,7,9,L2 hip,0.088,11.514,-11.426,-658.80,4.4,0.013,12.10,30.0
48.297,return,7,9,L2 hip,0.088,9.580,-9.492,-1317.60,8.8,0.019,12.10,30.0
48.338,return,7,9,L2 hip,0.088,9.580,-9.492,-1317.60,8.8,0.019,12.10,30.0
48.389,return,7,9,L2 hip,0.088,6.504,-6.416,-1537.20,9.6,0.026,12.10,30.0
48.429,return,7,9,L2 hip,0.088,6.504,-6.416,-1537.20,9.6,0.026,12.10,30.0
48.480,return,7,9,L2 hip,0.088,3.604,-3.516,-1537.20,8.0,0.019,12.10,30.0
48.521,return,7,9,L2 hip,0.088,3.604,-3.516,-1537.20,8.0,0.019,12.10,30.0
48.572,return,7,9,L2 hip,0.088,1.406,-1.318,-878.40,5.6,0.019,12.10,29.0
48.612,return,7,9,L2 hip,0.088,1.406,-1.318,-878.40,5.6,0.019,12.10,29.0
48.663,return,7,9,L2 hip,0.088,0.352,-0.264,-439.20,2.8,0.006,12.10,29.0
48.704,return,7,9,L2 hip,0.088,0.352,-0.264,-439.20,2.8,0.006,12.10,29.0
48.755,return,7,9,L2 hip,0.088,0.264,-0.176,0.00,2.4,0.006,12.10,30.0
48.799,step-12r1,7,9,L2 hip,-11.736,0.264,-12.000,0.00,2.4,0.006,12.10,30.0
48.850,step-12r1,7,9,L2 hip,-11.736,0.264,-12.000,0.00,6.0,0.026,12.10,30.0
48.890,step-12r1,7,9,L2 hip,-11.736,0.264,-12.000,0.00,6.0,0.026,12.10,30.0
48.957,step-12r1,7,9,L2 hip,-11.736,-1.055,-10.682,-878.40,6.8,0.019,12.10,30.0
48.998,step-12r1,7,9,L2 hip,-11.736,-1.055,-10.682,-878.40,6.8,0.019,12.10,30.0
49.049,step-12r1,7,9,L2 hip,-11.736,-3.955,-7.781,-1537.20,8.8,0.019,12.10,30.0
49.089,step-12r1,7,9,L2 hip,-11.736,-3.955,-7.781,-1537.20,8.8,0.019,12.10,30.0
49.140,step-12r1,7,9,L2 hip,-11.736,-6.768,-4.969,-1756.80,8.8,0.026,12.10,30.0
49.181,step-12r1,7,9,L2 hip,-11.736,-6.768,-4.969,-1756.80,8.8,0.026,12.10,30.0
49.231,step-12r1,7,9,L2 hip,-11.736,-9.492,-2.244,-1537.20,6.4,0.019,12.10,30.0
49.272,step-12r1,7,9,L2 hip,-11.736,-9.492,-2.244,-1537.20,6.4,0.019,12.10,30.0
49.342,step-12r1,7,9,L2 hip,-11.736,-11.162,-0.574,-658.80,4.8,0.013,12.10,29.0
49.382,step-12r1,7,9,L2 hip,-11.736,-11.162,-0.574,-658.80,4.8,0.013,12.10,29.0
49.433,step-12r1,7,9,L2 hip,-11.736,-11.602,-0.135,0.00,2.4,0.013,12.10,29.0
49.437,return,7,9,L2 hip,0.088,-11.602,11.689,0.00,2.4,0.013,12.10,29.0
49.478,return,7,9,L2 hip,0.088,-11.602,11.689,0.00,2.4,0.013,12.10,29.0
49.544,return,7,9,L2 hip,0.088,-11.250,11.338,439.20,3.2,0.000,12.10,30.0
49.585,return,7,9,L2 hip,0.088,-11.250,11.338,439.20,3.2,0.000,12.10,30.0
49.636,return,7,9,L2 hip,0.088,-9.053,9.141,1537.20,6.0,0.006,12.10,30.0
49.676,return,7,9,L2 hip,0.088,-9.053,9.141,1537.20,6.0,0.006,12.10,30.0
